num_sylls,combo_no,syll_no,note_vals,add_length,bar_start,bar_end
12,12-263183,10,1,.,"",|
12,12-263183,11,1,.,"",""
12,12-263183,12,1,.,"",|
12,12-263185,1,0.5,"",|#,""
12,12-263185,2,1.5,..,"",|
12,12-263185,3,1,.,"",""
12,12-263185,4,0.5,"","",""
12,12-263185,5,0.5,"","",|
12,12-263185,6,0.5,"","",""
12,12-263185,7,1,.,"",""
12,12-263185,8,0.5,"","",|
12,12-263185,9,1,.,"",""
12,12-263185,10,1,.,"",|
12,12-263185,11,1,.,"",""
12,12-263185,12,1,.,"",|
12,12-263199,1,1.5,..,|#,""
12,12-263199,2,0.5,"","",|
12,12-263199,3,0.5,"","",""
12,12-263199,4,1,.,"",""
12,12-263199,5,0.5,"","",|
12,12-263199,6,0.5,"","",""
12,12-263199,7,1,.,"",""
12,12-263199,8,0.5,"","",|
12,12-263199,9,1,.,"",""
12,12-263199,10,1,.,"",|
12,12-263199,11,1,.,"",""
12,12-263199,12,1,.,"",|
12,12-263201,1,1,.,|#,""
12,12-263201,2,1,.,"",|
12,12-263201,3,0.5,"","",""
12,12-263201,4,1,.,"",""
12,12-263201,5,0.5,"","",|
12,12-263201,6,0.5,"","",""
12,12-263201,7,1,.,"",""
12,12-263201,8,0.5,"","",|
12,12-263201,9,1,.,"",""
12,12-263201,10,1,.,"",|
12,12-263201,11,1,.,"",""
12,12-263201,12,1,.,"",|
12,12-263203,1,0.5,"",|#,""
12,12-263203,2,1.5,..,"",|
12,12-263203,3,0.5,"","",""
12,12-263203,4,1,.,"",""
12,12-263203,5,0.5,"","",|
12,12-263203,6,0.5,"","",""
12,12-263203,7,1,.,"",""
12,12-263203,8,0.5,"","",|
12,12-263203,9,1,.,"",""
12,12-263203,10,1,.,"",|
12,12-263203,11,1,.,"",""
12,12-263203,12,1,.,"",|
12,12-263225,1,1,.,|#,""
12,12-263225,2,0.5,"","",""
12,12-263225,3,0.5,"","",|
12,12-263225,4,1.5,..,"",""
12,12-263225,5,0.5,"","",|
12,12-263225,6,0.5,"","",""
12,12-263225,7,1,.,"",""
12,12-263225,8,0.5,"","",|
12,12-263225,9,1,.,"",""
12,12-263225,10,1,.,"",|
12,12-263225,11,1,.,"",""
12,12-263225,12,1,.,"",|
12,12-263227,1,0.5,"",|#,""
12,12-263227,2,1,.,"",""
12,12-263227,3,0.5,"","",|
12,12-263227,4,1.5,..,"",""
12,12-263227,5,0.5,"","",|
12,12-263227,6,0.5,"","",""
12,12-263227,7,1,.,"",""
12,12-263227,8,0.5,"","",|
12,12-263227,9,1,.,"",""
12,12-263227,10,1,.,"",|
12,12-263227,11,1,.,"",""
12,12-263227,12,1,.,"",|
12,12-263233,1,0.5,"",|#,""
12,12-263233,2,0.5,"","",""
12,12-263233,3,1,.,"",|
12,12-263233,4,1.5,..,"",""
12,12-263233,5,0.5,"","",|
12,12-263233,6,0.5,"","",""
12,12-263233,7,1,.,"",""
12,12-263233,8,0.5,"","",|
12,12-263233,9,1,.,"",""
12,12-263233,10,1,.,"",|
12,12-263233,11,1,.,"",""
12,12-263233,12,1,.,"",|
12,12-263253,1,1.5,..,|#,""
12,12-263253,2,0.5,"","",|
12,12-263253,3,0.5,"","",""
12,12-263253,4,0.5,"","",""
12,12-263253,5,1,.,"",|
12,12-263253,6,0.5,"","",""
12,12-263253,7,1,.,"",""
12,12-263253,8,0.5,"","",|
12,12-263253,9,1,.,"",""
12,12-263253,10,1,.,"",|
12,12-263253,11,1,.,"",""
12,12-263253,12,1,.,"",|
12,12-263255,1,1,.,|#,""
12,12-263255,2,1,.,"",|
12,12-263255,3,0.5,"","",""
12,12-263255,4,0.5,"","",""
12,12-263255,5,1,.,"",|
12,12-263255,6,0.5,"","",""
12,12-263255,7,1,.,"",""
12,12-263255,8,0.5,"","",|
12,12-263255,9,1,.,"",""
12,12-263255,10,1,.,"",|
12,12-263255,11,1,.,"",""
12,12-263255,12,1,.,"",|
12,12-263257,1,0.5,"",|#,""
12,12-263257,2,1.5,..,"",|
12,12-263257,3,0.5,"","",""
12,12-263257,4,0.5,"","",""
12,12-263257,5,1,.,"",|
12,12-263257,6,0.5,"","",""
12,12-263257,7,1,.,"",""
12,12-263257,8,0.5,"","",|
12,12-263257,9,1,.,"",""
12,12-263257,10,1,.,"",|
12,12-263257,11,1,.,"",""
12,12-263257,12,1,.,"",|
12,12-263279,1,1,.,|#,""
12,12-263279,2,0.5,"","",""
12,12-263279,3,0.5,"","",|
12,12-263279,4,1,.,"",""
12,12-263279,5,1,.,"",|
12,12-263279,6,0.5,"","",""
12,12-263279,7,1,.,"",""
12,12-263279,8,0.5,"","",|
12,12-263279,9,1,.,"",""
12,12-263279,10,1,.,"",|
12,12-263279,11,1,.,"",""
12,12-263279,12,1,.,"",|
12,12-263281,1,0.5,"",|#,""
12,12-263281,2,1,.,"",""
12,12-263281,3,0.5,"","",|
12,12-263281,4,1,.,"",""
12,12-263281,5,1,.,"",|
12,12-263281,6,0.5,"","",""
12,12-263281,7,1,.,"",""
12,12-263281,8,0.5,"","",|
12,12-263281,9,1,.,"",""
12,12-263281,10,1,.,"",|
12,12-263281,11,1,.,"",""
12,12-263281,12,1,.,"",|
12,12-263287,1,0.5,"",|#,""
12,12-263287,2,0.5,"","",""
12,12-263287,3,1,.,"",|
12,12-263287,4,1,.,"",""
12,12-263287,5,1,.,"",|
12,12-263287,6,0.5,"","",""
12,12-263287,7,1,.,"",""
12,12-263287,8,0.5,"","",|
12,12-263287,9,1,.,"",""
12,12-263287,10,1,.,"",|
12,12-263287,11,1,.,"",""
12,12-263287,12,1,.,"",|
12,12-263333,1,1,.,|#,""
12,12-263333,2,0.5,"","",""
12,12-263333,3,0.5,"","",|
12,12-263333,4,0.5,"","",""
12,12-263333,5,1.5,..,"",|
12,12-263333,6,0.5,"","",""
12,12-263333,7,1,.,"",""
12,12-263333,8,0.5,"","",|
12,12-263333,9,1,.,"",""
12,12-263333,10,1,.,"",|
12,12-263333,11,1,.,"",""
12,12-263333,12,1,.,"",|
12,12-263335,1,0.5,"",|#,""
12,12-263335,2,1,.,"",""
12,12-263335,3,0.5,"","",|
12,12-263335,4,0.5,"","",""
12,12-263335,5,1.5,..,"",|
12,12-263335,6,0.5,"","",""
12,12-263335,7,1,.,"",""
12,12-263335,8,0.5,"","",|
12,12-263335,9,1,.,"",""
12,12-263335,10,1,.,"",|
12,12-263335,11,1,.,"",""
12,12-263335,12,1,.,"",|
12,12-263341,1,0.5,"",|#,""
12,12-263341,2,0.5,"","",""
12,12-263341,3,1,.,"",|
12,12-263341,4,0.5,"","",""
12,12-263341,5,1.5,..,"",|
12,12-263341,6,0.5,"","",""
12,12-263341,7,1,.,"",""
12,12-263341,8,0.5,"","",|
12,12-263341,9,1,.,"",""
12,12-263341,10,1,.,"",|
12,12-263341,11,1,.,"",""
12,12-263341,12,1,.,"",|
12,12-263901,1,1.5,..,|#,""
12,12-263901,2,0.5,"","",|
12,12-263901,3,0.5,"","",""
12,12-263901,4,0.5,"","",""
12,12-263901,5,0.5,"","",""
12,12-263901,6,0.5,"","",|
12,12-263901,7,1.5,..,"",""
12,12-263901,8,0.5,"","",|
12,12-263901,9,1,.,"",""
12,12-263901,10,1,.,"",|
12,12-263901,11,1,.,"",""
12,12-263901,12,1,.,"",|
12,12-263903,1,1,.,|#,""
12,12-263903,2,1,.,"",|
12,12-263903,3,0.5,"","",""
12,12-263903,4,0.5,"","",""
12,12-263903,5,0.5,"","",""
12,12-263903,6,0.5,"","",|
12,12-263903,7,1.5,..,"",""
12,12-263903,8,0.5,"","",|
12,12-263903,9,1,.,"",""
12,12-263903,10,1,.,"",|
12,12-263903,11,1,.,"",""
12,12-263903,12,1,.,"",|
12,12-263905,1,0.5,"",|#,""
12,12-263905,2,1.5,..,"",|
12,12-263905,3,0.5,"","",""
12,12-263905,4,0.5,"","",""
12,12-263905,5,0.5,"","",""
12,12-263905,6,0.5,"","",|
12,12-263905,7,1.5,..,"",""
12,12-263905,8,0.5,"","",|
12,12-263905,9,1,.,"",""
12,12-263905,10,1,.,"",|
12,12-263905,11,1,.,"",""
12,12-263905,12,1,.,"",|
12,12-263927,1,1,.,|#,""
12,12-263927,2,0.5,"","",""
12,12-263927,3,0.5,"","",|
12,12-263927,4,1,.,"",""
12,12-263927,5,0.5,"","",""
12,12-263927,6,0.5,"","",|
12,12-263927,7,1.5,..,"",""
12,12-263927,8,0.5,"","",|
12,12-263927,9,1,.,"",""
12,12-263927,10,1,.,"",|
12,12-263927,11,1,.,"",""
12,12-263927,12,1,.,"",|
12,12-263929,1,0.5,"",|#,""
12,12-263929,2,1,.,"",""
12,12-263929,3,0.5,"","",|
12,12-263929,4,1,.,"",""
12,12-263929,5,0.5,"","",""
12,12-263929,6,0.5,"","",|
12,12-263929,7,1.5,..,"",""
12,12-263929,8,0.5,"","",|
12,12-263929,9,1,.,"",""
12,12-263929,10,1,.,"",|
12,12-263929,11,1,.,"",""
12,12-263929,12,1,.,"",|
12,12-263935,1,0.5,"",|#,""
12,12-263935,2,0.5,"","",""
12,12-263935,3,1,.,"",|
12,12-263935,4,1,.,"",""
12,12-263935,5,0.5,"","",""
12,12-263935,6,0.5,"","",|
12,12-263935,7,1.5,..,"",""
12,12-263935,8,0.5,"","",|
12,12-263935,9,1,.,"",""
12,12-263935,10,1,.,"",|
12,12-263935,11,1,.,"",""
12,12-263935,12,1,.,"",|
12,12-263981,1,1,.,|#,""
12,12-263981,2,0.5,"","",""
12,12-263981,3,0.5,"","",|
12,12-263981,4,0.5,"","",""
12,12-263981,5,1,.,"",""
12,12-263981,6,0.5,"","",|
12,12-263981,7,1.5,..,"",""
12,12-263981,8,0.5,"","",|
12,12-263981,9,1,.,"",""
12,12-263981,10,1,.,"",|
12,12-263981,11,1,.,"",""
12,12-263981,12,1,.,"",|
12,12-263983,1,0.5,"",|#,""
12,12-263983,2,1,.,"",""
12,12-263983,3,0.5,"","",|
12,12-263983,4,0.5,"","",""
12,12-263983,5,1,.,"",""
12,12-263983,6,0.5,"","",|
12,12-263983,7,1.5,..,"",""
12,12-263983,8,0.5,"","",|
12,12-263983,9,1,.,"",""
12,12-263983,10,1,.,"",|
12,12-263983,11,1,.,"",""
12,12-263983,12,1,.,"",|
12,12-263989,1,0.5,"",|#,""
12,12-263989,2,0.5,"","",""
12,12-263989,3,1,.,"",|
12,12-263989,4,0.5,"","",""
12,12-263989,5,1,.,"",""
12,12-263989,6,0.5,"","",|
12,12-263989,7,1.5,..,"",""
12,12-263989,8,0.5,"","",|
12,12-263989,9,1,.,"",""
12,12-263989,10,1,.,"",|
12,12-263989,11,1,.,"",""
12,12-263989,12,1,.,"",|
12,12-264061,1,0.5,"",|#,""
12,12-264061,2,0.5,"","",""
12,12-264061,3,0.5,"","",""
12,12-264061,4,0.5,"","",|
12,12-264061,5,1.5,..,"",""
12,12-264061,6,0.5,"","",|
12,12-264061,7,1.5,..,"",""
12,12-264061,8,0.5,"","",|
12,12-264061,9,1,.,"",""
12,12-264061,10,1,.,"",|
12,12-264061,11,1,.,"",""
12,12-264061,12,1,.,"",|
12,12-264081,1,1.5,..,|#,""
12,12-264081,2,0.5,"","",|
12,12-264081,3,1.5,..,"",""
12,12-264081,4,0.5,"","",|
12,12-264081,5,1.5,..,"",""
12,12-264081,6,0.5,"","",|
12,12-264081,7,1.5,..,"",""
12,12-264081,8,0.5,"","",|
12,12-264081,9,1,.,"",""
12,12-264081,10,1,.,"",|
12,12-264081,11,1,.,"",""
12,12-264081,12,1,.,"",|
12,12-264083,1,1,.,|#,""
12,12-264083,2,1,.,"",|
12,12-264083,3,1.5,..,"",""
12,12-264083,4,0.5,"","",|
12,12-264083,5,1.5,..,"",""
12,12-264083,6,0.5,"","",|
12,12-264083,7,1.5,..,"",""
12,12-264083,8,0.5,"","",|
12,12-264083,9,1,.,"",""
12,12-264083,10,1,.,"",|
12,12-264083,11,1,.,"",""
12,12-264083,12,1,.,"",|
12,12-264085,1,0.5,"",|#,""
12,12-264085,2,1.5,..,"",|
12,12-264085,3,1.5,..,"",""
12,12-264085,4,0.5,"","",|
12,12-264085,5,1.5,..,"",""
12,12-264085,6,0.5,"","",|
12,12-264085,7,1.5,..,"",""
12,12-264085,8,0.5,"","",|
12,12-264085,9,1,.,"",""
12,12-264085,10,1,.,"",|
12,12-264085,11,1,.,"",""
12,12-264085,12,1,.,"",|
12,12-264099,1,1.5,..,|#,""
12,12-264099,2,0.5,"","",|
12,12-264099,3,1,.,"",""
12,12-264099,4,1,.,"",|
12,12-264099,5,1.5,..,"",""
12,12-264099,6,0.5,"","",|
12,12-264099,7,1.5,..,"",""
12,12-264099,8,0.5,"","",|
12,12-264099,9,1,.,"",""
12,12-264099,10,1,.,"",|
12,12-264099,11,1,.,"",""
12,12-264099,12,1,.,"",|
12,12-264101,1,1,.,|#,""
12,12-264101,2,1,.,"",|
12,12-264101,3,1,.,"",""
12,12-264101,4,1,.,"",|
12,12-264101,5,1.5,..,"",""
12,12-264101,6,0.5,"","",|
12,12-264101,7,1.5,..,"",""
12,12-264101,8,0.5,"","",|
12,12-264101,9,1,.,"",""
12,12-264101,10,1,.,"",|
12,12-264101,11,1,.,"",""
12,12-264101,12,1,.,"",|
12,12-264103,1,0.5,"",|#,""
12,12-264103,2,1.5,..,"",|
12,12-264103,3,1,.,"",""
12,12-264103,4,1,.,"",|
12,12-264103,5,1.5,..,"",""
12,12-264103,6,0.5,"","",|
12,12-264103,7,1.5,..,"",""
12,12-264103,8,0.5,"","",|
12,12-264103,9,1,.,"",""
12,12-264103,10,1,.,"",|
12,12-264103,11,1,.,"",""
12,12-264103,12,1,.,"",|
12,12-264117,1,1.5,..,|#,""
12,12-264117,2,0.5,"","",|
12,12-264117,3,0.5,"","",""
12,12-264117,4,1.5,..,"",|
12,12-264117,5,1.5,..,"",""
12,12-264117,6,0.5,"","",|
12,12-264117,7,1.5,..,"",""
12,12-264117,8,0.5,"","",|
12,12-264117,9,1,.,"",""
12,12-264117,10,1,.,"",|
12,12-264117,11,1,.,"",""
12,12-264117,12,1,.,"",|
12,12-264119,1,1,.,|#,""
12,12-264119,2,1,.,"",|
12,12-264119,3,0.5,"","",""
12,12-264119,4,1.5,..,"",|
12,12-264119,5,1.5,..,"",""
12,12-264119,6,0.5,"","",|
12,12-264119,7,1.5,..,"",""
12,12-264119,8,0.5,"","",|
12,12-264119,9,1,.,"",""
12,12-264119,10,1,.,"",|
12,12-264119,11,1,.,"",""
12,12-264119,12,1,.,"",|
12,12-264121,1,0.5,"",|#,""
12,12-264121,2,1.5,..,"",|
12,12-264121,3,0.5,"","",""
12,12-264121,4,1.5,..,"",|
12,12-264121,5,1.5,..,"",""
12,12-264121,6,0.5,"","",|
12,12-264121,7,1.5,..,"",""
12,12-264121,8,0.5,"","",|
12,12-264121,9,1,.,"",""
12,12-264121,10,1,.,"",|
12,12-264121,11,1,.,"",""
12,12-264121,12,1,.,"",|
12,12-264143,1,1,.,|#,""
12,12-264143,2,0.5,"","",""
12,12-264143,3,0.5,"","",|
12,12-264143,4,0.5,"","",""
12,12-264143,5,0.5,"","",""
12,12-264143,6,1,.,"",|
12,12-264143,7,1.5,..,"",""
12,12-264143,8,0.5,"","",|
12,12-264143,9,1,.,"",""
12,12-264143,10,1,.,"",|
12,12-264143,11,1,.,"",""
12,12-264143,12,1,.,"",|
12,12-264145,1,0.5,"",|#,""
12,12-264145,2,1,.,"",""
12,12-264145,3,0.5,"","",|
12,12-264145,4,0.5,"","",""
12,12-264145,5,0.5,"","",""
12,12-264145,6,1,.,"",|
12,12-264145,7,1.5,..,"",""
12,12-264145,8,0.5,"","",|
12,12-264145,9,1,.,"",""
12,12-264145,10,1,.,"",|
12,12-264145,11,1,.,"",""
12,12-264145,12,1,.,"",|
12,12-264151,1,0.5,"",|#,""
12,12-264151,2,0.5,"","",""
12,12-264151,3,1,.,"",|
12,12-264151,4,0.5,"","",""
12,12-264151,5,0.5,"","",""
12,12-264151,6,1,.,"",|
12,12-264151,7,1.5,..,"",""
12,12-264151,8,0.5,"","",|
12,12-264151,9,1,.,"",""
12,12-264151,10,1,.,"",|
12,12-264151,11,1,.,"",""
12,12-264151,12,1,.,"",|
12,12-264223,1,0.5,"",|#,""
12,12-264223,2,0.5,"","",""
12,12-264223,3,0.5,"","",""
12,12-264223,4,0.5,"","",|
12,12-264223,5,1,.,"",""
12,12-264223,6,1,.,"",|
12,12-264223,7,1.5,..,"",""
12,12-264223,8,0.5,"","",|
12,12-264223,9,1,.,"",""
12,12-264223,10,1,.,"",|
12,12-264223,11,1,.,"",""
12,12-264223,12,1,.,"",|
12,12-264243,1,1.5,..,|#,""
12,12-264243,2,0.5,"","",|
12,12-264243,3,1.5,..,"",""
12,12-264243,4,0.5,"","",|
12,12-264243,5,1,.,"",""
12,12-264243,6,1,.,"",|
12,12-264243,7,1.5,..,"",""
12,12-264243,8,0.5,"","",|
12,12-264243,9,1,.,"",""
12,12-264243,10,1,.,"",|
12,12-264243,11,1,.,"",""
12,12-264243,12,1,.,"",|
12,12-264245,1,1,.,|#,""
12,12-264245,2,1,.,"",|
12,12-264245,3,1.5,..,"",""
12,12-264245,4,0.5,"","",|
12,12-264245,5,1,.,"",""
12,12-264245,6,1,.,"",|
12,12-264245,7,1.5,..,"",""
12,12-264245,8,0.5,"","",|
12,12-264245,9,1,.,"",""
12,12-264245,10,1,.,"",|
12,12-264245,11,1,.,"",""
12,12-264245,12,1,.,"",|
12,12-264247,1,0.5,"",|#,""
12,12-264247,2,1.5,..,"",|
12,12-264247,3,1.5,..,"",""
12,12-264247,4,0.5,"","",|
12,12-264247,5,1,.,"",""
12,12-264247,6,1,.,"",|
12,12-264247,7,1.5,..,"",""
12,12-264247,8,0.5,"","",|
12,12-264247,9,1,.,"",""
12,12-264247,10,1,.,"",|
12,12-264247,11,1,.,"",""
12,12-264247,12,1,.,"",|
12,12-264261,1,1.5,..,|#,""
12,12-264261,2,0.5,"","",|
12,12-264261,3,1,.,"",""
12,12-264261,4,1,.,"",|
12,12-264261,5,1,.,"",""
12,12-264261,6,1,.,"",|
12,12-264261,7,1.5,..,"",""
12,12-264261,8,0.5,"","",|
12,12-264261,9,1,.,"",""
12,12-264261,10,1,.,"",|
12,12-264261,11,1,.,"",""
12,12-264261,12,1,.,"",|
12,12-264263,1,1,.,|#,""
12,12-264263,2,1,.,"",|
12,12-264263,3,1,.,"",""
12,12-264263,4,1,.,"",|
12,12-264263,5,1,.,"",""
12,12-264263,6,1,.,"",|
12,12-264263,7,1.5,..,"",""
12,12-264263,8,0.5,"","",|
12,12-264263,9,1,.,"",""
12,12-264263,10,1,.,"",|
12,12-264263,11,1,.,"",""
12,12-264263,12,1,.,"",|
12,12-264265,1,0.5,"",|#,""
12,12-264265,2,1.5,..,"",|
12,12-264265,3,1,.,"",""
12,12-264265,4,1,.,"",|
12,12-264265,5,1,.,"",""
12,12-264265,6,1,.,"",|
12,12-264265,7,1.5,..,"",""
12,12-264265,8,0.5,"","",|
12,12-264265,9,1,.,"",""
12,12-264265,10,1,.,"",|
12,12-264265,11,1,.,"",""
12,12-264265,12,1,.,"",|
12,12-264279,1,1.5,..,|#,""
12,12-264279,2,0.5,"","",|
12,12-264279,3,0.5,"","",""
12,12-264279,4,1.5,..,"",|
12,12-264279,5,1,.,"",""
12,12-264279,6,1,.,"",|
12,12-264279,7,1.5,..,"",""
12,12-264279,8,0.5,"","",|
12,12-264279,9,1,.,"",""
12,12-264279,10,1,.,"",|
12,12-264279,11,1,.,"",""
12,12-264279,12,1,.,"",|
12,12-264281,1,1,.,|#,""
12,12-264281,2,1,.,"",|
12,12-264281,3,0.5,"","",""
12,12-264281,4,1.5,..,"",|
12,12-264281,5,1,.,"",""
12,12-264281,6,1,.,"",|
12,12-264281,7,1.5,..,"",""
12,12-264281,8,0.5,"","",|
12,12-264281,9,1,.,"",""
12,12-264281,10,1,.,"",|
12,12-264281,11,1,.,"",""
12,12-264281,12,1,.,"",|
12,12-264283,1,0.5,"",|#,""
12,12-264283,2,1.5,..,"",|
12,12-264283,3,0.5,"","",""
12,12-264283,4,1.5,..,"",|
12,12-264283,5,1,.,"",""
12,12-264283,6,1,.,"",|
12,12-264283,7,1.5,..,"",""
12,12-264283,8,0.5,"","",|
12,12-264283,9,1,.,"",""
12,12-264283,10,1,.,"",|
12,12-264283,11,1,.,"",""
12,12-264283,12,1,.,"",|
12,12-264385,1,0.5,"",|#,""
12,12-264385,2,0.5,"","",""
12,12-264385,3,0.5,"","",""
12,12-264385,4,0.5,"","",|
12,12-264385,5,0.5,"","",""
12,12-264385,6,1.5,..,"",|
12,12-264385,7,1.5,..,"",""
12,12-264385,8,0.5,"","",|
12,12-264385,9,1,.,"",""
12,12-264385,10,1,.,"",|
12,12-264385,11,1,.,"",""
12,12-264385,12,1,.,"",|
12,12-264405,1,1.5,..,|#,""
12,12-264405,2,0.5,"","",|
12,12-264405,3,1.5,..,"",""
12,12-264405,4,0.5,"","",|
12,12-264405,5,0.5,"","",""
12,12-264405,6,1.5,..,"",|
12,12-264405,7,1.5,..,"",""
12,12-264405,8,0.5,"","",|
12,12-264405,9,1,.,"",""
12,12-264405,10,1,.,"",|
12,12-264405,11,1,.,"",""
12,12-264405,12,1,.,"",|
12,12-264407,1,1,.,|#,""
12,12-264407,2,1,.,"",|
12,12-264407,3,1.5,..,"",""
12,12-264407,4,0.5,"","",|
12,12-264407,5,0.5,"","",""
12,12-264407,6,1.5,..,"",|
12,12-264407,7,1.5,..,"",""
12,12-264407,8,0.5,"","",|
12,12-264407,9,1,.,"",""
12,12-264407,10,1,.,"",|
12,12-264407,11,1,.,"",""
12,12-264407,12,1,.,"",|
12,12-264409,1,0.5,"",|#,""
12,12-264409,2,1.5,..,"",|
12,12-264409,3,1.5,..,"",""
12,12-264409,4,0.5,"","",|
12,12-264409,5,0.5,"","",""
12,12-264409,6,1.5,..,"",|
12,12-264409,7,1.5,..,"",""
12,12-264409,8,0.5,"","",|
12,12-264409,9,1,.,"",""
12,12-264409,10,1,.,"",|
12,12-264409,11,1,.,"",""
12,12-264409,12,1,.,"",|
12,12-264423,1,1.5,..,|#,""
12,12-264423,2,0.5,"","",|
12,12-264423,3,1,.,"",""
12,12-264423,4,1,.,"",|
12,12-264423,5,0.5,"","",""
12,12-264423,6,1.5,..,"",|
12,12-264423,7,1.5,..,"",""
12,12-264423,8,0.5,"","",|
12,12-264423,9,1,.,"",""
12,12-264423,10,1,.,"",|
12,12-264423,11,1,.,"",""
12,12-264423,12,1,.,"",|
12,12-264425,1,1,.,|#,""
12,12-264425,2,1,.,"",|
12,12-264425,3,1,.,"",""
12,12-264425,4,1,.,"",|
12,12-264425,5,0.5,"","",""
12,12-264425,6,1.5,..,"",|
12,12-264425,7,1.5,..,"",""
12,12-264425,8,0.5,"","",|
12,12-264425,9,1,.,"",""
12,12-264425,10,1,.,"",|
12,12-264425,11,1,.,"",""
12,12-264425,12,1,.,"",|
12,12-264427,1,0.5,"",|#,""
12,12-264427,2,1.5,..,"",|
12,12-264427,3,1,.,"",""
12,12-264427,4,1,.,"",|
12,12-264427,5,0.5,"","",""
12,12-264427,6,1.5,..,"",|
12,12-264427,7,1.5,..,"",""
12,12-264427,8,0.5,"","",|
12,12-264427,9,1,.,"",""
12,12-264427,10,1,.,"",|
12,12-264427,11,1,.,"",""
12,12-264427,12,1,.,"",|
12,12-264441,1,1.5,..,|#,""
12,12-264441,2,0.5,"","",|
12,12-264441,3,0.5,"","",""
12,12-264441,4,1.5,..,"",|
12,12-264441,5,0.5,"","",""
12,12-264441,6,1.5,..,"",|
12,12-264441,7,1.5,..,"",""
12,12-264441,8,0.5,"","",|
12,12-264441,9,1,.,"",""
12,12-264441,10,1,.,"",|
12,12-264441,11,1,.,"",""
12,12-264441,12,1,.,"",|
12,12-264443,1,1,.,|#,""
12,12-264443,2,1,.,"",|
12,12-264443,3,0.5,"","",""
12,12-264443,4,1.5,..,"",|
12,12-264443,5,0.5,"","",""
12,12-264443,6,1.5,..,"",|
12,12-264443,7,1.5,..,"",""
12,12-264443,8,0.5,"","",|
12,12-264443,9,1,.,"",""
12,12-264443,10,1,.,"",|
12,12-264443,11,1,.,"",""
12,12-264443,12,1,.,"",|
12,12-264445,1,0.5,"",|#,""
12,12-264445,2,1.5,..,"",|
12,12-264445,3,0.5,"","",""
12,12-264445,4,1.5,..,"",|
12,12-264445,5,0.5,"","",""
12,12-264445,6,1.5,..,"",|
12,12-264445,7,1.5,..,"",""
12,12-264445,8,0.5,"","",|
12,12-264445,9,1,.,"",""
12,12-264445,10,1,.,"",|
12,12-264445,11,1,.,"",""
12,12-264445,12,1,.,"",|
12,12-264639,1,1.5,..,|#,""
12,12-264639,2,0.5,"","",|
12,12-264639,3,1,.,"",""
12,12-264639,4,0.5,"","",""
12,12-264639,5,0.5,"","",|
12,12-264639,6,0.5,"","",""
12,12-264639,7,0.5,"","",""
12,12-264639,8,1,.,"",|
12,12-264639,9,1,.,"",""
12,12-264639,10,1,.,"",|
12,12-264639,11,1,.,"",""
12,12-264639,12,1,.,"",|
12,12-264641,1,1,.,|#,""
12,12-264641,2,1,.,"",|
12,12-264641,3,1,.,"",""
12,12-264641,4,0.5,"","",""
12,12-264641,5,0.5,"","",|
12,12-264641,6,0.5,"","",""
12,12-264641,7,0.5,"","",""
12,12-264641,8,1,.,"",|
12,12-264641,9,1,.,"",""
12,12-264641,10,1,.,"",|
12,12-264641,11,1,.,"",""
12,12-264641,12,1,.,"",|
12,12-264643,1,0.5,"",|#,""
12,12-264643,2,1.5,..,"",|
12,12-264643,3,1,.,"",""
12,12-264643,4,0.5,"","",""
12,12-264643,5,0.5,"","",|
12,12-264643,6,0.5,"","",""
12,12-264643,7,0.5,"","",""
12,12-264643,8,1,.,"",|
12,12-264643,9,1,.,"",""
12,12-264643,10,1,.,"",|
12,12-264643,11,1,.,"",""
12,12-264643,12,1,.,"",|
12,12-264657,1,1.5,..,|#,""
12,12-264657,2,0.5,"","",|
12,12-264657,3,0.5,"","",""
12,12-264657,4,1,.,"",""
12,12-264657,5,0.5,"","",|
12,12-264657,6,0.5,"","",""
12,12-264657,7,0.5,"","",""
12,12-264657,8,1,.,"",|
12,12-264657,9,1,.,"",""
12,12-264657,10,1,.,"",|
12,12-264657,11,1,.,"",""
12,12-264657,12,1,.,"",|
12,12-264659,1,1,.,|#,""
12,12-264659,2,1,.,"",|
12,12-264659,3,0.5,"","",""
12,12-264659,4,1,.,"",""
12,12-264659,5,0.5,"","",|
12,12-264659,6,0.5,"","",""
12,12-264659,7,0.5,"","",""
12,12-264659,8,1,.,"",|
12,12-264659,9,1,.,"",""
12,12-264659,10,1,.,"",|
12,12-264659,11,1,.,"",""
12,12-264659,12,1,.,"",|
12,12-264661,1,0.5,"",|#,""
12,12-264661,2,1.5,..,"",|
12,12-264661,3,0.5,"","",""
12,12-264661,4,1,.,"",""
12,12-264661,5,0.5,"","",|
12,12-264661,6,0.5,"","",""
12,12-264661,7,0.5,"","",""
12,12-264661,8,1,.,"",|
12,12-264661,9,1,.,"",""
12,12-264661,10,1,.,"",|
12,12-264661,11,1,.,"",""
12,12-264661,12,1,.,"",|
12,12-264683,1,1,.,|#,""
12,12-264683,2,0.5,"","",""
12,12-264683,3,0.5,"","",|
12,12-264683,4,1.5,..,"",""
12,12-264683,5,0.5,"","",|
12,12-264683,6,0.5,"","",""
12,12-264683,7,0.5,"","",""
12,12-264683,8,1,.,"",|
12,12-264683,9,1,.,"",""
12,12-264683,10,1,.,"",|
12,12-264683,11,1,.,"",""
12,12-264683,12,1,.,"",|
12,12-264685,1,0.5,"",|#,""
12,12-264685,2,1,.,"",""
12,12-264685,3,0.5,"","",|
